ANO,PRINCÍPIO ATIVO,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,PF 17% ZONA FRANCA DE MANAUS,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 20%,PF 21%,PF 22%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),ÚLTIMA ALTERAÇÃO,COMERCIALIZAÇÃO 2017,TARJA
2018,BEVACIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529207901139218,1010006370015,7896226505015,,,AVASTIN,25 MG/ML SOL INJ P/ INF IV CT FA VD INC X 4 ML ,L01G0 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS,Biológicos,,,"1339,76","1522,45","1614,17","1614,17",,"1623,95","1623,95","1633,85","1633,85",,"1674,7",,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BEVACIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529207902151211,1010006370023,7896226505022,,,AVASTIN,25 MG/ML SOL INJ P/ INF IV CT FA VD INC X 16 ML ,L01G0 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS,Biológicos,,,"5187,39","5894,76","6249,86","6249,86",,"6287,74","6287,74","6326,08","6326,08",,"6484,23",,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BEZAFIBRATO,44.363.661/0001-57,GLENMARK FARMACÊUTICA LTDA,521912120018614,1101302720022,7897473206922,,,CEDUR,400 MG COM AP CT BL AL PLAS INC X 30,C10A2 - FIBRATOS,Novo (Referência),,,"84,16","95,63","101,39","101,39",,"102,01","102,01","102,63","102,63",,"105,2",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BEZAFIBRATO,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529200804111412,1010005580067,7896226502632,,,CEDUR,200 MG COM REV CT 02 BL AL PLAS INC X 10,C10A2 - FIBRATOS,Novo,,,"27,25","30,96","32,83","32,83",,"33,03","33,03","33,23","33,23",,"34,06",,,Não,Sim,Sim,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BEZAFIBRATO,44.363.661/0001-57,GLENMARK FARMACÊUTICA LTDA,521912120018514,1101302720014,7897473206915,,,CEDUR,200 MG COM REV CT BL AL PLAS INC X 20,C10A2 - FIBRATOS,Novo (Referência),,,"17,81","20,24","21,46","21,46",,"21,59","21,59","21,72","21,72",,"22,26",,,Não,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICALUTAMIDA,60.318.797/0001-00,ASTRAZENECA DO BRASIL LTDA,502301101114318,1161800620015,7896206400781,,,CASODEX,50 MG COM REV CT BL AL PLAS INC X 28,L02B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,Novo (Referência),,,"662,71","753,08","798,44","798,44",,"803,28","803,28","808,18","808,18",,"828,38",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509600103159415,1322300090035,7898157453021,,,BIBAG,950 G PÓ SECO HD CX BOLS PLAS INC X 1000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"12,47",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509612040011203,1322300090094,7707298543303,,,BIBAG,950 G PÓ SECO HD CX BOLS PLAS INC (CONECTOR EM GANCHO) X 1000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"12,47",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520912090013204,1008501440012,4046963929619,,,SOL-CART B,PO HEMO CX CT PLAS X 650 G ,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"8,99",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520912090013304,1008501440020,4046963935399,,,SOL-CART B,PO HEMO CX 10 CT PLAS X 650 G,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"89,96",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520912090013404,1008501440039,4046963929626,,,SOL-CART B,PO HEMO CX CT PLAS X 760 G,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"10,52",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520912090013504,1008501440047,4046963935412,,,SOL-CART B,PO HEMO CX 10 CT PLAS X 760 G,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"105,19",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509600102152417,1322300090027,7898127453014,,,BIBAG,700 G PÓ SECO HD CX BOLS PLAS INC X 1000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"9,09",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509612040011503,1322300090086,7898157457661,,,BIBAG,700 G PÓ SECO HD CX BOLS PLAS INC (CONECTOR EM GANCHO) X 1000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"9,11",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508601902170412,1168800060025,7898179361021,,,FARMACART,PÓ SECO HD BIC FR PLAS X 720 G,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"10,51",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509612040011303,1322300090108,7898157457241,,,BIBAG,900 G PÓ SECO HD CX BOLS PLAS INC X 1000 ML ,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"11,78",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509612040011403,1322300090116,7898157457760,,,BIBAG,900 G PÓ SECO HD CX BOLS PLAS INC (CONECTOR EM GANCHO) X 1000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"11,78",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508601903177410,1168800060033,7898179361038,,,FARMACART,PÓ SECO HD BIC FR PLAS X 900 G,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"13,15",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508302403156413,1108500230037,7898166040601,,,BICARBONATO DE SÓDIO,100 MG/ML SOL INJ IV CX 100 AMP VD INC X 10 ML ,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"74,61","84,79","89,89","89,89",,"90,44","90,44","90,99","90,99",,"93,26",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,511200701158418,1031100200090,7896727806529,,,"SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4% HALEX ISTAR",84 MG/ML SOL INJ IV CX 100 AMP VD TRANS X 10 ML,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"1,32","1,5","1,59","1,59",,"1,6","1,6","1,61","1,61",,"1,65",,,Não,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,511200702154416,1031100200104,7896727806536,,,"SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4% HALEX ISTAR",84 MG/ML SOL INJ IV CX 100 AMP VD TRANS X 20 ML,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"184,98","210,2","222,86","222,86",,"224,21","224,21","225,58","225,58",,"231,22",,,Não,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539000201151414,1559200030016,7898415826017,,,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ CX 8 CT 100 AMP PLAS TRANS X 10 ML,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"376,92","428,32","454,12","454,12",,"456,87","456,87","459,66","459,66",,"471,15",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539016110005203,1559200030032,7898415826011,,,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ CX 50 AMP PLAS TRANS X 10 ML,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"23,55","26,76","28,37","28,37",,"28,55","28,55","28,72","28,72",,"29,44",,,Não,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539016110005303,1559200030040,7898415826018,,,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ CX 100 AMP PLAS TRANS X 10 ML,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"47,12","53,54","56,77","56,77",,"57,11","57,11","57,46","57,46",,"58,9",,,Não,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539016110005403,1559200030059,7898415826014,,,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ CX 200 AMP PLAS TRANS X 10 ML,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"94,23","107,08","113,53","113,53",,"114,21","114,21","114,91","114,91",,"117,78",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508302401153417,1108500230010,7898166040595,,,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ IV CX 100 AMP VD INC X 10 ML ,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"75,6","85,91","91,09","91,09",,"91,64","91,64","92,2","92,2",,"94,51",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,17.174.657/0001-78,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,511800206158415,1038700560087,7898122913260,,,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ IV CX 35 FR PLAS TRANS SIST FECH X 250 ML,K04A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,,,"745,96","847,68","898,75","898,75",,"904,2","904,2","909,71","909,71",,"932,45",,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA,509506801158417,1004101300024,7897947700192,,,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ FR VD INC X 250 ML,K01A5 - SOLUÇÕES ELETROLÍTICAS ADAPTANTES,Específico,,,"47,4","53,87","57,11","57,11",,"57,46","57,46","57,81","57,81",,"59,26",,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509614030014003,1322300090124,7898157458002,,,BIBAG,650 G PÓ SECO HD CX BOLS PLAS INC X 1000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"8,49",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509614030014103,1322300090132,7898157457739,,,BIBAG,650 G PÓ SECO HD CX BOLS PLAS INC (CONECTOR EM GANCHO) X 1000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"8,49",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508600801176417,1168800130015,7898179362097,,,CPHD FARMARIN,"0,084 G/ML SOL HEMO CX 4 FR PLAS TRANS X 5 L",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"32,8",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508600802172415,1168800130031,7898179362172,,,CPHD FARMARIN,"0,084 G/ML SOL HEMO CX 04 FR PLAS TRANS X 6 L",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"39,4",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509603901153419,1322301070011,7898157454714,,,"CPHD BICARBONATO DE SÓDIO 8,4%","8,4 G/100 ML SOL HD BAS CX BOMB PLAS TRANS X 5000 ML",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"14,91",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,92.832.195/0001-54,SALBEGO LABORATÓRIO FARMACÊUTICO LTDA,530300401179411,1169100070018,7898906606227,,,CPHD 35 BA,"8,4% SOL HD BAS BOMB PLAST X 5L",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"7,09",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508317070021603,1108500440015,7898166040281,,,"BICARBONATO DE SÓDIO 8,4 %",84 MG/ML SOL HD BOMB PLAS TRANSL X 5000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"19,63",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508317100021703,1108500440023,7898166042957,,,"BICARBONATO DE SÓDIO 8,4 %",84 MG/ML SOL HD BOMB PLAS TRANSL X 6000 ML,K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"23,55",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,Tarja Vermelha
2018,BICARBONATO DE SÓDIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,511216020031003,1031100200244,7896727869166,,,"SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4% HALEX ISTAR","0,084 G/ML SOL INFUS CX 45 BOLS PLAS TRANS SIST FECH X 250 ML",K01A5 - SOLUÇÕES ELETROLÍTICAS ADAPTANTES,Específico,,,"1267,21","1440,01","1526,76","1526,76",,"1536,01","1536,01","1545,38","1545,38",,"1584,01",,,Sim,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BIFONAZOL,18.459.628/0001-15,BAYER S.A.,538912060016813,1705600800025,7891106001571,,,MYCOSPOR,10 MG/G CREM DERM CT BG AL X 15 G,D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo (Referência),,,"24,83","28,69","30,68","26,71",,"30,89","26,87","31,11","27,03",,"32,01",,,Não,Não,Não,,,NEGATIVA,,SIM,Venda Livre
2018,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105301116319,1063902590018,7896641807725,,,ALEKTOS,20 MG COM CT BL AL/AL X 4,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo (Referência),,,"7,61","8,79","9,4","8,18",,"9,46","8,23","9,53","8,28",,"9,81",,,Não,Não,Não,,,NEGATIVA,,NÃO,Tarja Vermelha
2018,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105302112317,1063902590034,7896641807732,,,ALEKTOS,20 MG COM CT BL AL/AL X 10,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo (Referência),,,"19,05","22,01","23,54","20,49",,"23,7","20,62","23,87","20,74",,"24,56",,,Não,Não,Não,,,NEGATIVA,,NÃO,Tarja Vermelha
2018,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105303119315,1063902590042,7896641807763,,,ALEKTOS,20 MG COM CT BL AL/AL X 15,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo (Referência),,,"28,56",33,"35,29","30,72",,"35,54","30,91","35,79","31,1",,"36,83",,,Não,Não,Não,,,NEGATIVA,,SIM,Tarja Vermelha
2018,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105304115313,1063902590050,7896641807749,,,ALEKTOS,20 MG COM CT BL AL/AL X 20,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo (Referência),,,"38,1","44,02","47,08","40,98",,"47,41","41,23","47,74","41,48",,"49,12",,,Não,Não,Não,,,NEGATIVA,,NÃO,Tarja Vermelha
2018,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105305111311,1063902590069,7896641807770,,,ALEKTOS,20 MG COM CT BL AL/AL X 30,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo (Referência),,,"57,15","66,04","70,62","61,47",,"71,11","61,85","71,61","62,22",,"73,68",,,Não,Não,Não,,,NEGATIVA,,SIM,Tarja Vermelha
2018,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105306118311,1063902590026,7896641807756,,,ALEKTOS,20 MG COM CT BL AL/AL X 8,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo (Referência),,,"15,24","17,61","18,84","16,4",,"18,97","16,5","19,1","16,6",,"19,65",,,Não,Não,Não,,,NEGATIVA,,NÃO,Tarja Vermelha
2018,BIMATOPROSTA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501006601138311,1014701550053,7897316805404,,,LUMIGAN RC,"0,1 MG/ML SOL OCU CT FR PLAS OPC GOT X 3 ML",S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo (Referência),,,"65,86","74,84","79,35","79,35",,"79,83","79,83","80,32","80,32",,"82,33",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BIMATOPROSTA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501006602134318,1014701550061,7897316805411,,,LUMIGAN RC,"0,1 MG/ML SOL OCU CT FR PLAS OPC GOT X 5 ML",S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo (Referência),,,"109,75","124,71","132,23","132,23",,"133,03","133,03","133,84","133,84",,"137,19",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BIMATOPROSTA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501003601171312,1014701550029,7897316804179,,,LUMIGAN,"0,3 MG/ML SOL OCU CT FR PLAS OPC GOT X 3 ML",S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo (Referência),,,"81,53","92,65","98,23","98,23",,"98,83","98,83","99,43","99,43",,"101,92",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BIMATOPROSTA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501003602176318,1014701550037,7897316805183,,,LUMIGAN,"0,3 MG/ML SOL OCU CT FR PLAS OPC GOT X 5 ML",S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo (Referência),,,"122,31","138,99","147,36","147,36",,"148,26","148,26","149,16","149,16",,"152,89",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BIMATOPROSTA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501006901131310,1014701770037,7897316805459,,,LATISSE,"0,3 MG/ML SOL TOP 01 FR PLAS OPC GOT X 5 ML + 10 BAND 10 APLIC ESTÉRIL + 2 CX",S01X2 - OUTROS PRODUTOS OFTALMOLÓGICO TÓPICOS,Novo (Referência),,,"117,33","133,32","141,36","141,36",,"142,21","142,21","143,08","143,08",,"146,66",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BIOTINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552916080064207,1057304830010,7896658027055,,,UNTRAL,"2,5 MG CAP DURA CT BL AL PLAS TRANS X 30",D11A0 - OUTRAS PREPARAÇÕES DERMATOLOGICAS,Específico,,,"127,06","146,83","157,01","136,68",,"158,11","137,51","159,22","138,35",,"163,83",,,Não,Não,Não,,,NEGATIVA,,SIM,Tarja Vermelha
2018,BIOTINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552916080064307,1057304830029,7896658027062,,,UNTRAL,"2,5 MG CAP DURA CT BL AL PLAS TRANS X 60",D11A0 - OUTRAS PREPARAÇÕES DERMATOLOGICAS,Específico,,,"254,11","293,65","314,01","273,36",,"316,21","275,01","318,43","276,69",,"327,65",,,Não,Não,Não,,,NEGATIVA,,NÃO,Tarja Vermelha
2018,BIOTINA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,552916080064407,1057304830045,7896658027079,,,UNTRAL,"2,5 MG CAP DURA CT BL AL PLAS TRANS X 90",D11A0 - OUTRAS PREPARAÇÕES DERMATOLOGICAS,Específico,,,"381,16","440,47","471,01","410,03",,"474,3","412,51","477,64","415,03",,"491,47",,,Não,Não,Não,,,NEGATIVA,,NÃO,Tarja Vermelha
2018,BISACODIL,60.831.658/0001-77,BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.,504501702118311,1036700220129,7896026300155,,,DULCOLAX,5 MG DRG CT BL AL PLAS INC  X 20 ,A06A2 - LAXANTES POR CONTATO,Novo (Referência),,,"3,95","4,56","4,88","4,25",,"4,92","4,28","4,95","4,3",,"5,09",,,Não,Não,Não,,,NEGATIVA,,SIM,Venda Livre
2018,BISACODIL,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502818030075817,1130011690015,7891058021528,,,DULCOLAX,5 MG DRG CT BL AL PLAS TRANS  X 20,A06A2 - LAXANTES POR CONTATO,Novo (Referência),,,"3,95","4,56","4,88","4,25",,"4,92","4,28","4,95","4,3",,"5,09",,,Não,Não,Não,,,NEGATIVA,,,Venda Livre
2018,BISGLICINATO FERROSO,07.670.111/0001-54,ARESE PHARMA LTDA,560818020002204,1581900050016,7899824400584,,,FOLIFER FERRO,300 MG COM REV CT BL AL PVC INC X 8,B03A1 - FERRO PURO,Específico,,,"6,63","7,66","8,19","7,13",,"8,25","7,18","8,31","7,22",,"8,55",,,Não,Não,Não,,,NEGATIVA,,,Tarja Vermelha
2018,BISGLICINATO FERROSO,07.670.111/0001-54,ARESE PHARMA LTDA,560818020002304,1581900050024,7899824400591,,,FOLIFER FERRO,300 MG COM REV CT BL AL PVC INC X 30,B03A1 - FERRO PURO,Específico,,,"24,87","28,74","30,74","26,76",,"30,95","26,92","31,17","27,08",,"32,07",,,Não,Não,Não,,,NEGATIVA,,,Tarja Vermelha
2018,BISGLICINATO FERROSO,07.670.111/0001-54,ARESE PHARMA LTDA,560818020002404,1581900050032,7899824400607,,,FOLIFER FERRO,300 MG COM REV CT BL AL PVC INC X 60,B03A1 - FERRO PURO,Específico,,,"49,76","57,5","61,49","53,52",,"61,91","53,85","62,35","54,18",,"64,16",,,Não,Não,Não,,,NEGATIVA,,,Tarja Vermelha
2018,BISGLICINATO FERROSO,07.670.111/0001-54,ARESE PHARMA LTDA,560818020002504,1581900050075,7899824400645,,,FOLIFER FERRO,250 MG/ML SUS OR CT FR PET AMB X 30 ML + CGT,B03A1 - FERRO PURO,Específico,,,"26,86","31,04","33,19","28,9",,"33,42","29,07","33,66","29,25",,"34,63",,,Não,Não,Não,,,NEGATIVA,,,Tarja Vermelha
2018,BISOPROLOL,33.069.212/0001-84,MERCK S/A,525403005113411,1008901940063,7891721070600,,,CONCOR,"1,25 MG COM REV EST CART 2 BL AL PLAS INC X 14",C07A0 - BETABLOQUEADORES PUROS,Novo (Referência),,,"48,18","54,74","58,04","58,04",,"58,39","58,39","58,75","58,75",,"60,22",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BISSULFATO DE CLOPIDOGREL,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502817305112311,1130010020032,7897595903440,,,PLAVIX,75 MG COM REV CT BL AL/AL X 28,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Novo (Referência),,,176,"200,01","212,05","212,05",,"213,34","213,34","214,64","214,64",,"220,01",,,Não,Não,Não,,,POSITIVA,,SIM,Tarja Vermelha
2018,BLINATUMOMABE,18.774.815/0001-93,AMGEN BIOTECNOLOGIA DO BRASIL LTDA.,544117080004101,1024400110019,7898609960015,,,BLINCYTO,"38,5 MCG PO LIOF SOL INJ CT FA VD TRANS + 1 FA SOL ESTABIL X 10 ML",L01G0 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS,Biológico Novo,,,"8256,36","9540,94","10202,61","8881,61",,"10273,86","8935,45","10346,13","8989,93",,"10645,67",,,Sim,Não,Não,,,NEGATIVA,,NÃO,Tarja Vermelha
