ANO,PRINCÍPIO ATIVO,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,PF 17% ZONA FRANCA DE MANAUS,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 20%,PF 21%,PF 22%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),ÚLTIMA ALTERAÇÃO,COMERCIALIZAÇÃO 2016,TARJA
2017,CLONAZEPAM,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊ,529204807115314,1010000720197,7896226504742,,,RIVOTRIL,"0,25 MG COM SUB CT BL AL PLAST INC X 30",N03A0 - ANTICONVULSIVANTES INCLUINDO ANTIEP,Novo (Referência),,,"3,83","4,35","4,61","4,61",,"4,64","4,64","4,67","4,67",,"4,79",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLONAZEPAM,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊ,529204801117315,1010000720146,7896226500201,,,RIVOTRIL,"0,5 MG COM CX BL AL PLAS INC X 20",N03A0 - ANTICONVULSIVANTES INCLUINDO ANTIEP,Novo (Referência),,,"5,04","5,73","6,08","6,08",,"6,11","6,11","6,15","6,15",,"6,3",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLONAZEPAM,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊ,529204802113313,1010000720162,7896226502427,,,RIVOTRIL,"0,5 MG COM CX BL AL PLAS INC X 30",N03A0 - ANTICONVULSIVANTES INCLUINDO ANTIEP,Novo (Referência),,,"7,59","8,62","9,14","9,14",,"9,19","9,19","9,25","9,25",,"9,48",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLONAZEPAM,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊ,529204804116311,1010000720138,7896226500218,,,RIVOTRIL,2 MG COM CX BL AL PLAS INC X 20,N03A0 - ANTICONVULSIVANTES INCLUINDO ANTIEP,Novo (Referência),,,"8,8",10,"10,6","10,6",,"10,66","10,66","10,73","10,73",,11,,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLONAZEPAM,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊ,529204805112318,1010000720170,7896226502410,,,RIVOTRIL,2 MG COM CX BL AL PLAS INC X 30,N03A0 - ANTICONVULSIVANTES INCLUINDO ANTIEP,Novo (Referência),,,"13,28","15,1",16,16,,"16,1","16,1","16,2","16,2",,"16,61",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLONAZEPAM,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊ,529204803136317,1010000720034,7896226501239,,,RIVOTRIL,"2,5 MG/ML SOL OR CT FR VD CGT X 20 ML",N03A0 - ANTICONVULSIVANTES INCLUINDO ANTIEP,Novo (Referência),,,"11,96","13,6","14,41","14,41",,"14,5","14,5","14,59","14,59",,"14,95",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLONIXINATO DE LISINA,33.349.473/0001-58,FARMOQUÍMICA S/A,509001601119415,1039001390016,7898040320768,,,DOLAMIN,125 MG COM REV CT BL AL PLAS INC X 16,N02B0 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPI,Novo (Referência),,,"14,45","16,7","17,86","15,55",,"17,98","15,64","18,11","15,74",,"18,63",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,CLONIXINATO DE LISINA,33.349.473/0001-58,FARMOQUÍMICA S/A,509014090012703,1039001740017,7898040322441,,,DOLAMIN FLEX,"125 MG + 5,0 MG COM REV CT BL AL PLAS INC X 12",M03B0 - RELAXANTE MUSCULAR DE AÇÃO CENTRAL,Novo (Referência),,,"22,5",26,"27,8","24,2",,"27,99","24,35","28,19","24,49",,"29,01",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,CLORAMBUCILA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510604901118315,1010702080015,7896269901454,,,LEUKERAN,2 MG COM REV CT FR VD AMB X 25,L01A0 - AGENTES ANTINEOPLÁSICOS ALQUILANTES,Novo (Referência),,,"25,77","29,29","31,05","31,05",,"31,24","31,24","31,43","31,43",,"32,22",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORANFENICOL,46.070.868/0001-69,LABORATORIOS PFIZER LTDA.,522239003112418,1021601270043,7891268106374,,,QUEMICETINA,500 MG COM REV CT 10 BL AL PLAS INC X 10,J01B0 - CLORANFENICOIS E ASSOCIAÇÕES,Novo (Referência),,,"104,62","118,88","126,04","126,04",,"126,81","126,81","127,58","127,58",,"130,77",,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORANFENICOL,46.070.868/0001-69,LABORATORIOS PFIZER LTDA.,522239004119416,1021601270035,7891268106381,,,QUEMICETINA,500 MG COM REV CT BL AL PLAS INC X 20,J01B0 - CLORANFENICOIS E ASSOCIAÇÕES,Novo (Referência),,,"24,6","27,95","29,64","29,64",,"29,82","29,82",30,30,,"30,75",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORANFENICOL,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS L,501001601172312,1014700780012,7897316801314,,,CLORANFENICO,4 MG/ML SOL OFT CT 1 FR PLAS OPC GOT X 10 ML,S01A0 - ANTIINFECCIOS OFTALMOLÓGICOS,Novo (Referência),,,"6,19","7,04","7,46","7,46",,"7,5","7,5","7,55","7,55",,"7,74",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE BENZALCÔNIO,44.211.936/0001-37,AVERT LABORATÓRIOS LTDA,534300502271410,1017400340083,7896082900337,,,SINUSTRAT,FRASCO COM 10 ML TRADICIONAL,R01A4 - ANTI-INFECCIOSOS NASAIS SEM CORTICO,Específico,,,"9,88","11,42","12,21","10,63",,"12,29","10,69","12,38","10,76",,"12,74",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090022903,1068301810057,7898473021973,,,OLIMEL,"(11,1 + 35 + 20) G/L EMUL INJ IV BOLS PLAS INC FLEX",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"357,63","406,4","430,89","430,89",,"433,5","433,5","436,14","436,14",,"447,04",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090023003,1068301810065,7898473021980,,,OLIMEL,"(11,1 + 35 + 20) G/L EMUL INJ IV BOLS PLAS INC FLEX",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"715,28","812,82","861,78","861,78",,867,867,"872,29","872,29",,"894,1",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090023103,1068301810073,7898473022192,,,OLIMEL,"(14,2 + 27,5 + 20) G/L EMUL INJ IV BOLS PLAS INC FL",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"459,37","522,01","553,46","553,46",,"556,81","556,81","560,21","560,21",,"574,22",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090023203,1068301810081,7898473022208,,,OLIMEL,"(14,2 + 27,5 + 20) G/L EMUL INJ IV BOLS PLAS INC FL",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"919,56","1044,95","1107,9","1107,9",,"1114,61","1114,61","1121,41","1121,41",,"1149,45",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090022503,1068301810014,7898473021935,,,OLIMEL,"(6,3 + 18,75 + 15) G/L EMUL INJ IV BOLS PLAS INC FL",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"204,24","232,09","246,07","246,07",,"247,56","247,56","249,07","249,07",,"255,3",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090022603,1068301810022,7898473021942,,,OLIMEL,"(6,3 + 18,75 + 15) G/L EMUL INJ IV BOLS PLAS INC FL",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"408,5","464,2","492,17","492,17",,"495,15","495,15","498,17","498,17",,"510,62",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090022703,1068301810030,7898473021966,,,OLIMEL,"(8,2 + 28,75 + 20) G/L EMUL INJ IV BOLS PLAS INC FL",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"398,82","453,21","480,51","480,51",,"483,42","483,42","486,37","486,37",,"498,53",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,49.351.786/0001-80,BAXTER HOSPITALAR LTDA,503213090022803,1068301810049,7898473021959,,,OLIMEL,"(8,2 + 28,75 + 20) G/L EMUL INJ IV BOLS PLAS INC FL",K01D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS,Específico,,,"531,22","603,66","640,02","640,02",,"643,9","643,9","647,83","647,83",,"664,03",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTIC,511214100029703,1031100700034,7896727822826,,,DIÁLISE PERI,SOL INJ DIA PER CX 10 BOLS PVC TRANS SIST FECH X 10,K06B0 - SOLUÇÕES PARA DIÁLISE PERITONEAL,Específico,,,"76,97",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTIC,511214100029803,1031100700042,7896727822833,,,DIÁLISE PERI,SOL INJ DIA PER CX 6 BOLS PVC TRANS SIST FECH X 200,K06B0 - SOLUÇÕES PARA DIÁLISE PERITONEAL,Específico,,,"92,14",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508013110100405,1004310730013,7898939811551,,,HEMOLENTA CO,"(6,435 + 0,1525 + 1) MG/ML SOL HEMO BOLS PLAS TRANS",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"14,19",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508013110100505,1004310730021,7898939811568,,,HEMOLENTA CO,"(6,435 + 0,1525 + 1) MG/ML SOL HEMO BOLS PLAS TRANS",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"20,21",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508013110100605,1004310730031,7898939811575,,,HEMOLENTA CO,"(6,435 + 0,1525 + 1) MG/ML SOL HEMO BOLS PLAS TRANS",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"21,28",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508013110100705,1004310730048,7898939811582,,,HEMOLENTA CO,"(6,435 + 0,1525 + 1) MG/ML SOL HEMO BOLS PLAS TRANS",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"35,47",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508600909171416,1168800140150,7898179360772,,,CPHD - CONCE,"NA 138 + K 1,0 + CA 2,5 + CI 107,5 SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508612110004403,1168800140541,7898179361113,,,CPHD - CONCE,"(NA 138 + K 1,0 + CA 3,0 + CL 108) MEQ/L SOL HEMO C",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508612110004503,1168800140551,7898179361120,,,CPHD - CONCE,"(NA 138 + K 1,5 + CA 3,0 + CL 108,5) MEQ/L SOL HEMO",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508612110004603,1168800140568,7898179361137,,,CPHD - CONCE,"(NA 138 + K 2,0 + CA 3,0 + CL 109) MEQ/L SOL HEMO C",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005007,1168800140576,7898179361144,,,CPHD - CONCE,"(NA 138 + K 2,5 + CA 3,0 + CL 109,5) MEQ/L SOL HEMO",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005107,1168800140584,7898179361151,,,CPHD - CONCE,"(NA 138 + K 3,0 + CA 3,0 + CL 110) MEQ/L SOL HEMO C",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005607,1168800140649,7898179362547,,,CPHD - CONCE,"( 138 +  1,0 +  3,0 +  108) MEQ/L SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005707,1168800140657,7898179362554,,,CPHD - CONCE,"( 138 +  1,5 +  3,0 +  108,5) MEQ/L SOL HEMO CX 4 F",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005807,1168800140665,7898179362561,,,CPHD - CONCE,"( 138 +  2,0 +  3,0 +  109) MEQ/L SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005907,1168800140673,7898179362578,,,CPHD - CONCE,"( 138 +  2,5 +  3,0 +  109,5) MEQ/L SOL HEMO CX 4 F",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080006007,1168800140681,7898179362585,,,CPHD - CONCE,"( 138 +  3,0 +  3,0 +  110) MEQ/L SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508600918170419,1168800140169,7898179360925,,,CPHD - CONCE,"NA 138 + K 1,0 + CA 3,5 + CI 108,5 SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508612110004103,1168800140495,7898179361069,,,CPHD - CONCE,"(NA 138 + K 1,0 + CA 3,0 + CL 105) MEQ/L SOL HEMO C",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508612110004203,1168800140509,7898179361076,,,CPHD - CONCE,"(NA 138 + K 1,5 + CA 3,0 + CL 105,5) MEQ/L SOL HEMO",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508612110004303,1168800140517,7898179361083,,,CPHD - CONCE,"(NA 138 + K 2,0 + CA 3,0 + CL 106) MEQ/L SOL HEMO C",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080004807,1168800140525,7898179361090,,,CPHD - CONCE,"(NA 138 + K 2,5 + CA 3,0 + CL 106,5) MEQ/L SOL HEMO",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080004907,1168800140533,7898179361106,,,CPHD - CONCE,"(NA 138 + K 3,0 + CA 3,0 + CL 107) MEQ/L SOL HEMO C",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005207,1168800140592,7898179362493,,,CPHD - CONCE,"( 138 +  1,0 +  3,0 +  105) MEQ/L SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005307,1168800140606,7898179362509,,,CPHD - CONCE,"( 138 +  1,5 +  3,0 +  105,5) MEQ/L SOL HEMO CX 4 F",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005407,1168800140614,7898179362516,,,CPHD - CONCE,"( 138 +  2,0 +  3,0 +  106) MEQ/L SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080005507,1168800140630,7898179362530,,,CPHD - CONCE,"( 138 +  3,0 +  3,0 +  107) MEQ/L SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508614080006107,1168800140691,7898179362523,,,CPHD - CONCE,"( 138 +  2,5 +  3,0 +  106,5) MEQ/L SOL HEMO CX 4 F",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTD,508600915171414,1168800140088,7898179360871,,,CPHD - CONCE,"NA 138 + K 2,0 + CA 3,5 + CI 106,5 SOL HEMO CX 4 FR",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,88",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊ,508314060020407,1108500410019,7898166042834,,,FARMACE CPHD,"(210,7+5,22+6,43+3,55+10,83) G/L SOL HEMO BOMBO PLA",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"14,08",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE MAGNÉSIO HEXAIDRATADO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊ,508314060020507,1108500410027,7898166042810,,,FARMACE CPHD,"(210,7+5,22+6,43+3,55+10,83) G/L SOL HEMO CX 4 BOMB",K06A0 - SOLUÇÕES PARA HEMODIÁLISE,Específico,,,"56,3",,,,,,,,,,,,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE POTÁSSIO,47.231.121/0001-08,BEKER PRODUTOS FÁRMACO HOSPITALAR,503314120006804,1034600150011,7898170783174,,,SOLUÇÃO DE R,SOL INJ IV CX 24 BOLS PLAS X 500 ML SIST FECH,K01A7 - SOLUÇÕES DE RINGER E RINGER LACTATO,Específico,,,"125,84",143,"151,61","151,61",,"152,53","152,53","153,46","153,46",,"157,3",,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE POTÁSSIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539013090002203,1559200010104,7898415824215,,,CLORETO DE P,15G/100ML SOL INJ CX 50 AMP PLAS TRANS X 10ML ,A12B0 - SUPLEMENTOS MINERAIS Á BASE DE POTÁ,Específico,,,"14,24","16,19","17,16","17,16",,"17,26","17,26","17,37","17,37",,"17,8",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE POTÁSSIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539013090002303,1559200010112,7898415824211,,,CLORETO DE P,15G/100ML SOL INJ CX 100 AMP PLAS TRANS X 10ML ,A12B0 - SUPLEMENTOS MINERAIS Á BASE DE POTÁ,Específico,,,"28,48","32,36","34,31","34,31",,"34,52","34,52","34,73","34,73",,"35,6",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE POTÁSSIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539013090002403,1559200010120,7898415824218,,,CLORETO DE P,15G/100ML SOL INJ CX 200 AMP PLAS TRANS X 10ML ,A12B0 - SUPLEMENTOS MINERAIS Á BASE DE POTÁ,Específico,,,"56,97","64,73","68,63","68,63",,"69,05","69,05","69,47","69,47",,"71,21",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE POTÁSSIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTIC,511214090028803,1031100090473,7896727841803,,,RINGER,"8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PP TRANS SIS",K01A7 - SOLUÇÕES DE RINGER E RINGER LACTATO,Específico,,,"4,02","4,57","4,84","4,84",,"4,87","4,87","4,9","4,9",,"5,02",,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE POTÁSSIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTIC,511214090028903,1031100090481,7896727861801,,,RINGER,"8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PE TRANS SIS",K01A7 - SOLUÇÕES DE RINGER E RINGER LACTATO,Específico,,,"4,02","4,57","4,84","4,84",,"4,87","4,87","4,9","4,9",,"5,02",,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE POTÁSSIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTIC,511214090029003,1031100090465,7896727821805,,,RINGER,"8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PVC TRANS SI",K01A7 - SOLUÇÕES DE RINGER E RINGER LACTATO,Específico,,,"4,02","4,57","4,84","4,84",,"4,87","4,87","4,9","4,9",,"5,02",,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,CLORETO DE POTÁSSIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTIC,511214090029103,1031100090503,7896727841810,,,RINGER,"8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PP TRANS SIS",K01A7 - SOLUÇÕES DE RINGER E RINGER LACTATO,Específico,,,"4,98","5,66",6,6,,"6,03","6,03","6,07","6,07",,"6,22",,,Sim,Não,Não,,,POSITIVA,,SIM,
2017,CLORETO DE POTÁSSIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTIC,511214090029203,1031100090511,7896727861818,,,RINGER,"8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PE TRANS SIS",K01A7 - SOLUÇÕES DE RINGER E RINGER LACTATO,Específico,,,"4,98","5,66",6,6,,"6,03","6,03","6,07","6,07",,"6,22",,,Sim,Não,Não,,,POSITIVA,,NÃO,
