ANO,SUBSTÂNCIA,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN 1,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,PF 17% ZONA FRANCA DE MANAUS,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 20%,PF 21%,PF 22%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),ÚLTIMA ALTERAÇÃO,COMERCIALIZAÇÃO 2020,TARJA
2021,BETAMETASONA;MALEATO DE DEXCLORFENIRAMINA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540917050030217,1781707830075,7891142126252,    -     ,    -     ,CELESTAMINE,"0,05 MG/ML + 0,4 MG/ML XPE CT FR PLAS AMB X 30 ML + DOSAD",H2B - ASSOCIAÇÕES DE CORTICOSTERÓIDES SISTÊMICOS,Novo,Regulado,"7,59","8,50","9,82","10,50","9,14",,"10,58","9,20","10,65","9,26",,"10,96",,,Não,Não,Não,Não,,Negativa,,Não,Tarja  Vermelha
2021,BETAMETASONA;MALEATO DE DEXCLORFENIRAMINA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,540917050030517,1781707830091,7891142126153,    -     ,    -     ,CELESTAMINE,"0,25 MG/ML + 2 MG/ML SOL OR CT FR GOT PLAS OPC X 20 ML ",H2B - ASSOCIAÇÕES DE CORTICOSTERÓIDES SISTÊMICOS,Novo,Regulado,"25,28","28,31","32,71","34,98","30,45",,"35,23","30,64","35,48","30,83",,"36,50",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja  Vermelha
2021,BETAOCTOCOGUE,18.459.628/0001-15,BAYER S.A.,538920050030607,1705601210019,7891106913850,    -     ,    -     ,KOVALTRY,"250 UI PÓ LIOF INJ CT FA VD INC + SER VD INC PREENC DIL X 2,5 ML + EQP + ADAPTADOR",B2D1 - FATOR VIII,Biológico,Regulado,"515,95","515,95","586,31","621,63","621,63",,"625,39","625,39","629,21","629,21",,"644,94",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha(*)
2021,BETAOCTOCOGUE,18.459.628/0001-15,BAYER S.A.,538920050030707,1705601210027,7891106913867,    -     ,    -     ,KOVALTRY,"500 UI PÓ LIOF INJ CT FA VD INC + SER VD INC PREENC DIL X 2,5 ML + EQP + ADAPTADOR",B2D1 - FATOR VIII,Biológico,Regulado,"993,52","993,52","1129,00","1197,01","1197,01",,"1204,27","1204,27","1211,61","1211,61",,"1241,90",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha(*)
2021,BETAOCTOCOGUE,18.459.628/0001-15,BAYER S.A.,538920050030807,1705601210035,7891106913874,    -     ,    -     ,KOVALTRY,"1000 UI PÓ LIOF INJ CT FA VD INC + SER VD INC PREENC DIL X 2,5 ML + EQP + ADAPTADOR",B2D1 - FATOR VIII,Biológico,Regulado,"2017,18","2017,18","2292,25","2430,34","2430,34",,"2445,07","2445,07","2459,98","2459,98",,"2521,48",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha(*)
2021,BETAOCTOCOGUE,18.459.628/0001-15,BAYER S.A.,538920050030907,1705601210043,7891106914253,    -     ,    -     ,KOVALTRY,2000 UI PÓ LIOF INJ CT FA VD INC + SER VD INC PREENC DIL X 5 ML + EQP + ADAPTADOR,B2D1 - FATOR VIII,Biológico,Regulado,"4186,89","4186,89","4757,83","5044,44","5044,44",,"5075,02","5075,02","5105,96","5105,96",,"5233,61",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha(*)
2021,BETAOCTOCOGUE,18.459.628/0001-15,BAYER S.A.,538920050031007,1705601210051,7891106914260,    -     ,    -     ,KOVALTRY,3000 UI PÓ LIOF INJ CT FA VD INC + SER VD INC PREENC DIL X 5 ML + EQP + ADAPTADOR,B2D1 - FATOR VIII,Biológico,Regulado,"6280,33","6280,33","7136,74","7566,66","7566,66",,"7612,52","7612,52","7658,94","7658,94",,"7850,41",,,Não,Não,Não,Não,,Positiva,,Não,Tarja Vermelha(*)
2021,BETAPEGINTERFERONA 1A,07.986.222/0001-74,BIOGEN BRASIL PRODUTOS FARMACÊUTICOS LTDA,538317050001707,1699300070015,7898926573196,    -     ,    -     ,PLEGRIDY,"63 MCG SOL INJ CT SER PREENC VD TRANS X 0,5 ML + 94 MCG SOL INJ CT SER PREENC VD TRANS X 0,5 ML",N7A - PRODUTOS PARA ESCLEROSE MÚLTIPLA,Biológico,Regulado,"2095,06","2346,47","2711,55","2899,60","2524,17",,"2919,85","2539,47","2940,39","2554,95",,"3025,52",,,Não,Não,Não,Não,,Negativa,,Não,Tarja  Vermelha
2021,BETAPEGINTERFERONA 1A,07.986.222/0001-74,BIOGEN BRASIL PRODUTOS FARMACÊUTICOS LTDA,538317050001807,1699300070023,7898926573219,    -     ,    -     ,PLEGRIDY,"63 MCG SOL INJ CT SER PREENC VD TRANS X 0,5 ML EM CAN APLIC + 94 MCG SOL INJ CT SER PREENC VD TRANS X 0,5 ML EM CAN APLIC",N7A - PRODUTOS PARA ESCLEROSE MÚLTIPLA,Biológico,Regulado,"2462,95","2758,50","3187,69","3408,76","2967,40",,"3432,56","2985,39","3456,71","3003,59",,"3556,79",,,Não,Não,Não,Não,,Negativa,,Não,Tarja  Vermelha
2021,BETAPEGINTERFERONA 1A,07.986.222/0001-74,BIOGEN BRASIL PRODUTOS FARMACÊUTICOS LTDA,538317050001907,1699300070031,7898926573202,    -     ,    -     ,PLEGRIDY,"125 MCG SOL INJ CT 2 SER PREENC VD TRANS X 0,5 ML",N7A - PRODUTOS PARA ESCLEROSE MÚLTIPLA,Biológico,Regulado,"2328,24","2607,63","3013,35","3222,32","2805,11",,"3244,83","2822,11","3267,65","2839,32",,"3362,25",,,Não,Não,Não,Não,,Negativa,,Não,Tarja  Vermelha
2021,BETAPEGINTERFERONA 1A,07.986.222/0001-74,BIOGEN BRASIL PRODUTOS FARMACÊUTICOS LTDA,538317050002007,1699300070041,7898926573226,    -     ,    -     ,PLEGRIDY,"125 MCG SOL INJ CT 2 SER PREENC VD TRANS X 0,5 ML EM CAN APLIC",N7A - PRODUTOS PARA ESCLEROSE MÚLTIPLA,Biológico,Regulado,"2462,95","2758,50","3187,69","3408,76","2967,40",,"3432,56","2985,39","3456,71","3003,59",,"3556,79",,,Não,Não,Não,Não,,Negativa,,Não,Tarja  Vermelha
2021,BEVACIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529207901139218,1010006370015,7896226505015,    -     ,    -     ,AVASTIN,25 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 4 ML ,"L1G2 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, VEGF/VEGFR",Biológico,Regulado,"1540,88","1540,88","1751,00","1856,48","1856,48",,"1867,73","1867,73","1879,12","1879,12",,"1926,10",,,Sim,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2021,BEVACIZUMABE,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529207902151211,1010006370023,7896226505022,    -     ,    -     ,AVASTIN,25 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 16 ML ,"L1G2 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, VEGF/VEGFR",Biológico,Regulado,"5966,14","5966,14","6779,71","7188,12","7188,12",,"7231,68","7231,68","7275,78","7275,78",,"7457,68",,,Sim,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2021,BEZAFIBRATO,44.363.661/0001-57,GLENMARK FARMACÊUTICA LTDA,521912120018614,1101302720022,7897473206922,    -     ,    -     ,CEDUR,400 MG COM AP CT BL AL PLAS INC X 30,C10A2 - FIBRATOS,Novo,Regulado,"100,73","100,73","114,47","121,36","121,36",,"122,10","122,10","122,84","122,84",,"125,91",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2021,BICALUTAMIDA,60.318.797/0001-00,ASTRAZENECA DO BRASIL LTDA,502301101114318,1161800620015,7896206400781,    -     ,    -     ,CASODEX,50 MG COM REV CT BL AL PLAS TRANS X 28,L2B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,Novo,Regulado,"762,19","762,19","866,13","918,30","918,30",,"923,87","923,87","929,50","929,50",,"952,74",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja Vermelha(*)
2021,BICARBONATO DE POTÁSSIO;UNDECILENOIL ALGINATO DE SÓDIO/TEA,59.557.124/0001-15,RECKITT BENCKISER (BRASIL) LTDA,540114030001805,1739000050011,7891035650123,    -     ,    -     ,LUFTAGASTROPRO,100 MG/ML + 20 MG/ML SUS OR CT FR VD AMB X 150 ML,A2A1 - ANTIÁCIDOS PUROS,Novo,Liberado,"16,00","17,92","20,71","22,14","19,28",,"22,30","19,39","22,46","19,51",,"23,11",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre/Sem Tarja (*)
2021,BICARBONATO DE POTÁSSIO;UNDECILENOIL ALGINATO DE SÓDIO/TEA,59.557.124/0001-15,RECKITT BENCKISER (BRASIL) LTDA,540114030001705,1739000050089,7891035650147,    -     ,    -     ,LUFTAGASTROPRO,100 MG/ML + 20 MG/ML SUS OR CT 12 ENV AL LAM X 10 ML,A2A1 - ANTIÁCIDOS PUROS,Novo,Liberado,"14,69","16,45","19,01","20,33","17,70",,"20,47","17,80","20,61","17,91",,"21,21",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre/Sem Tarja (*)
2021,BICARBONATO DE POTÁSSIO;UNDECILENOIL ALGINATO DE SÓDIO/TEA,59.557.124/0001-15,RECKITT BENCKISER (BRASIL) LTDA,540116040002003,1739000050097,7891035650130,    -     ,    -     ,LUFTAGASTROPRO,100 MG/ML + 20 MG/ML SUS OR CT 24 ENV AL LAM X 10 ML (EMB MULT),A2A1 - ANTIÁCIDOS PUROS,Novo,Liberado,"33,12","37,10","42,87","45,85","39,91",,"46,17","40,15","46,49","40,40",,"47,84",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre/Sem Tarja (*)
2021,BICARBONATO DE SÓDIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,511216020031003,1031100200244,7896727869166,    -     ,    -     ,"SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4% HALEX ISTAR",84 MG/ML SOL INFUS IV CX 45 BOLS PLAS TRANS SIST FECH X 250 ML,K1A5 - SOLUÇÕES ELETROLÍTICAS ADAPTANTES,Específico,Regulado,"1267,21","1267,21","1440,01","1526,76","1526,76",,"1536,01","1536,01","1545,38","1545,38",,"1584,01",,,Sim,Não,Não,Não,,Positiva,,Não,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,511220120044207,1031100200252,7896727870766,    -     ,    -     ,"SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4% HALEX ISTAR",84 MG/ML SOL INFUS IV CX 50 BOLS PLAS PEBD TRANS SIST FECH X 250 ML,K1A5 - SOLUÇÕES ELETROLÍTICAS ADAPTANTES,Específico,Regulado,"1503,61","1503,61","1708,65","1811,58","1811,58",,"1822,56","1822,56","1833,67","1833,67",,"1879,51",,,Sim,Não,Não,Não,,Positiva,,Não,Tarja -(*)
2021,BICARBONATO DE SÓDIO,01.571.702/0001-98,HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,511220120044307,1031100200260,7896727870773,    -     ,    -     ,"SOLUÇÃO DE BICARBONATO DE SÓDIO 8,4% HALEX ISTAR",84 MG/ML SOL INFUS IV BOLS PLAS PEBD TRANS SIST FECH X 250 ML,K1A5 - SOLUÇÕES ELETROLÍTICAS ADAPTANTES,Específico,Regulado,"30,07","30,07","34,17","36,23","36,23",,"36,45","36,45","36,67","36,67",,"37,59",,,Sim,Não,Não,Não,,Positiva,,Não,Tarja -(*)
2021,BICARBONATO DE SÓDIO,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520912090013304,1008501440020,4046963935399,    -     ,    -     ,SOL-CART B,PO HEMO CX 10 CT PLAS X 650 G,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"103,47","103,47",,,,,,,,,,,,,Não,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,31.673.254/0001-02,LABORATÓRIOS B. BRAUN S/A,520912090013504,1008501440047,4046963935412,    -     ,    -     ,SOL-CART B,PO HEMO CX 10 CT PLAS X 760 G,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"120,97","120,97",,,,,,,,,,,,,Não,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508601902170412,1168800060025,7898179361021,    -     ,    -     ,FARMACART,PO SOL HD CX FR PLAS PP TRANS X 720 G ,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"12,09","12,09",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508601903177410,1168800060033,7898179361038,    -     ,    -     ,FARMACART,PO SOL HD CX FR PLAS PP TRANS X 900 G,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"15,12","15,12",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508620090011407,1168800060092,7898179365180,    -     ,    -     ,FARMACART,PO SOL HD CX FR PLAS PP TRANS X 650G,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"10,91","10,91",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Não,Tarja -(*)
2021,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508600801176417,1168800130015,7898179362097,    -     ,    -     ,CPHD FARMARIN,"0,084 G/ML SOL HEMO CX 4 FR PLAS TRANS X 5 L",K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"37,72","37,72",,,,,,,,,,,,,Não,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,58.635.830/0001-75,FARMARIN INDUSTRIA E COMERCIO LTDA,508600802172415,1168800130031,7898179362172,    -     ,    -     ,CPHD FARMARIN,"0,084 G/ML SOL HEMO CX 4 FR PLAS TRANS X 6 L",K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"45,32","45,32",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509603901153419,1322301070011,7898157454714,    -     ,    -     ,"CPHD BICARBONATO DE SÓDIO 8,4 %","8,4 G/100 ML SOL HD BAS CX BOMB PLAS TRANS X 5000 ML",K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"17,13","17,13",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,92.832.195/0001-54,SALBEGO LABORATÓRIO FARMACÊUTICO LTDA,530300401179411,1169100070018,7898906606227,    -     ,    -     ,CPHD 35 BA,84 G/L SOL HD BAS BOMB PLAS PEAD TRANS X 5L,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"7,81","7,81",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja Vermelha(*)
2021,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508317070021603,1108500440015,7898166040281,    -     ,    -     ,"BICARBONATO DE SÓDIO 8,4 %",84 MG/ML SOL HD BOMB PLAS TRANSL X 5000 ML,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"22,57","22,57",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja Vermelha(*)
2021,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508317100021703,1108500440023,7898166042957,    -     ,    -     ,"BICARBONATO DE SÓDIO 8,4 %",84 MG/ML SOL HD BOMB PLAS TRANSL X 6000 ML,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"27,08","27,08",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Não,Tarja Vermelha(*)
2021,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508302401153417,1108500230010,7898166040595,    -     ,    -     ,BICARBONATO DE SÓDIO - FARMACE,84 MG/ML SOL INJ IV CX 100 AMP VD TRANS X 10 ML ,K4A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,Regulado,"86,95","86,95","98,81","104,76","104,76",,"105,39","105,39","106,04","106,04",,"108,69",,,Sim,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,06.628.333/0001-46,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,508302403156413,1108500230037,7898166040601,    -     ,    -     ,BICARBONATO DE SÓDIO - FARMACE,100 MG/ML SOL INJ IV CX 100 AMP VD TRANS X 10 ML ,K4A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,Regulado,"85,80","85,80","97,50","103,37","103,37",,"104,00","104,00","104,63","104,63",,"107,25",,,Sim,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA,509506801158417,1004101300024,7897947700192,    -     ,    -     ,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ FR VD INC X 250 ML,K1A5 - SOLUÇÕES ELETROLÍTICAS ADAPTANTES,Específico,Regulado,"54,50","54,50","61,93","65,66","65,66",,"66,06","66,06","66,46","66,46",,"68,13",,,Sim,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA,509520070027707,1004101300040,7899498607913,    -     ,    -     ,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ CX 10 FR VD INC X 250 ML,K1A5 - SOLUÇÕES ELETROLÍTICAS ADAPTANTES,Específico,Regulado,"528,07","528,07","600,08","636,23","636,23",,"640,08","640,08","643,99","643,99",,"660,09",,,Sim,Não,Não,Não,,Positiva,,Não,Tarja -(*)
2021,BICARBONATO DE SÓDIO,17.174.657/0001-78,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,511800206158415,1038700560087,7898122913260,    -     ,    -     ,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ IV CX 35 FR PLAS TRANS SIST FECH X 250 ML,K4A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,Regulado,"857,95","857,95","974,94","1033,67","1033,67",,"1039,94","1039,94","1046,28","1046,28",,"1072,44",,,Sim,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,55.972.087/0001-50,JP INDUSTRIA FARMACEUTICA S/A,514920020009207,1049100710016,7896137611836,    -     ,    -     ,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ IV CX 40 FR PLAS SIST FECH X 250 ML,K1G9 - OUTRAS SOLUÇÕES DE INFUSÃO,Específico,Regulado,"150,37","150,37","170,88","181,17","181,17",,"182,27","182,27","183,38","183,38",,"187,96",,,Sim,Não,Não,Não,,Positiva,,Não,Tarja Vermelha(*)
2021,BICARBONATO DE SÓDIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539000201151414,1559200030016,7898415826017,    -     ,    -     ,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ CX 8 CT 100 AMP PLAS TRANS X 10 ML,K4A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,Regulado,"433,50","433,50","492,61","522,29","522,29",,"525,45","525,45","528,66","528,66",,"541,88",,,Não,Não,Não,Não,,Positiva,,Não,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,04.459.117/0001-99,SAMTEC BIOTECNOLOGIA LIMITADA,539016110005403,1559200030059,7898415826014,    -     ,    -     ,BICARBONATO DE SÓDIO,84 MG/ML SOL INJ CX 200 AMP PLAS TRANS X 10 ML,K4A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML),Específico,Regulado,"108,37","108,37","123,15","130,57","130,57",,"131,36","131,36","132,16","132,16",,"135,46",,,Não,Não,Não,Não,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509600102152417,1322300090027,7898127453014,    -     ,    -     ,BIBAG,700 G PÓ SECO HD CX BOLS PLAS TRANS X 1000 ML ,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"10,44","10,44",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509612040011303,1322300090108,7898157457241,    -     ,    -     ,BIBAG,900 G PÓ SECO HD CX BOLS PLAS TRANS X 1000 ML ,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"13,54","13,54",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509612040011403,1322300090116,7898157457760,    -     ,    -     ,BIBAG,900 G PÓ SECO HD CX BOLS PLAS TRANS (CONECTOR EM GANCHO) X 1000 ML,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"13,54","13,54",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509614030014003,1322300090124,7898157458002,    -     ,    -     ,BIBAG,650 G PÓ SECO HD CX BOLS PLAS TRANS X 1000 ML,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"9,74","9,74",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509614030014103,1322300090132,7898157457739,    -     ,    -     ,BIBAG,650 G PÓ SECO HD CX BOLS PLAS TRANS (CONECTOR EM GANCHO) X 1000 ML,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"9,74","9,74",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO,29.346.301/0001-53,LABORATÓRIO FARMACÊUTICO VITAMED LTDA,517300401139417,1169500220017,7896202500461,    -     ,    -     ,ESTOMANOL,"0,462G/G + 0,09G/G GRAN EFEV CT 50 ENV AL POLIET X 5G",A2A1 - ANTIÁCIDOS PUROS,Específico,Liberado,"44,59","49,94","57,71","61,71","53,72",,"62,14","54,05","62,58","54,38",,"64,39",,,Não,Não,Não,Não,,Negativa,,Sim,Tarja Venda Livre
2021,BICARBONATO DE SÓDIO;CLORATO DE POTÁSSIO;BENZOCAÍNA,61.363.032/0001-46,CHIESI FARMACÊUTICA LTDA,508500202173317,1005800010010,7896672202643,    -     ,    -     ,ALBICON,PO TOP CT TB PLAS X 20 G,A1A - ESTOMATOLÓGICOS,Novo,Liberado,"9,18","10,28","11,88","12,70","11,06",,"12,79","11,13","12,88","11,19",,"13,25",,,Não,Não,Não,Não,,Negativa,,Não,Tarja Venda Livre
2021,BICARBONATO DE SÓDIO;GLICOSE;CLORETO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509617080018403,1322301100018,7898157452871,    -     ,    -     ,CPHD GENIUS DS,(98 + 35 + 63) MEQ/L + 1 G/L PO SOL HD CX 24 BOL PLAS X 686 G,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"15,67","15,67",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Não,Tarja Vermelha(*)
2021,BICARBONATO DE SÓDIO;GLICOSE;CLORETO DE SÓDIO,01.440.590/0001-36,FRESENIUS MEDICAL CARE LTDA,509603501171411,1322300980014,7898157452871,    -     ,    -     ,CPHD GENIUS,(98 + 35 + 63) MEQ/L + 1 G/L PO SOL HD CX 24 BOL PLAS X 686 G,K6A - SOLUÇÕES PARA HEMODIÁLISE,Específico,Regulado,"15,67","15,67",,,,,,,,,,,,,Sim,Não,Não,Sim,,Positiva,,Sim,Tarja  Vermelha
2021,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501120110031807,1063902830019,7896641815027,    -     ,    -     ,ALEKTOS PED,"2,5 MG/ML SOL OR CT FR VD AMB X 120 ML + COP",R6A - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo,Regulado,"38,51","43,13","49,84","53,30","46,40",,"53,67","46,68","54,05","46,96",,"55,61",,,Não,Não,Não,Não,,Negativa,,Não,Tarja Vermelha(*)
2021,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105301116319,1063902590018,7896641807725,    -     ,    -     ,ALEKTOS,20 MG COM CT BL AL/AL X 4,R6A - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo,Regulado,"8,20","9,18","10,61","11,34","9,88",,"11,42","9,94","11,50","10,00",,"11,84",,,Não,Não,Não,Não,,Negativa,,Não,Tarja Vermelha(*)
2021,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105303119315,1063902590042,7896641807763,    -     ,    -     ,ALEKTOS,20 MG COM CT BL AL/AL X 15,R6A - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo,Regulado,"30,81","34,51","39,88","42,64","37,12",,"42,94","37,35","43,24","37,58",,"44,50",,,Não,Não,Não,Não,,Negativa,,Não,Tarja Vermelha(*)
2021,BILASTINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501105305111311,1063902590069,7896641807770,    -     ,    -     ,ALEKTOS,20 MG COM CT BL AL/AL X 30,R6A - ANTI-HISTAMÍNICOS SISTÊMICOS,Novo,Regulado,"61,65","69,05","79,79","85,33","74,28",,"85,92","74,73","86,53","75,19",,"89,03",,,Não,Não,Não,Não,,Negativa,,Não,Tarja Vermelha(*)
